GREasting,GRNorthing,NumberofVehicles,Time,1st_Road,Road_Surface,LightingConditions,WeatherConditions,TypeofVehicle,CasualtyClass,Sex,Age,Severity
1463,530,2,1040,7,0,5,1,0,0,0,29,2
827,712,1,1030,51,0,5,1,14,2,0,49,2
1424,1072,2,800,51,0,5,1,0,0,0,22,2
1124,900,2,1600,51,0,5,1,11,0,1,51,2
1516,1563,2,1630,0,0,5,1,0,2,0,81,2
618,500,2,1002,2,0,5,1,14,2,0,58,2
618,500,2,1002,2,0,5,1,14,2,0,54,2
618,500,2,1002,2,0,5,1,14,2,0,45,2
618,500,2,1002,2,0,5,1,14,2,1,1,2
167,884,2,2050,51,0,2,1,11,0,1,27,2
904,738,2,100,3,0,2,1,15,2,1,21,2
526,872,3,2106,51,0,2,1,9,2,1,27,1
116,1480,2,1130,23,0,5,1,10,0,1,54,1
1207,1378,2,1625,51,0,5,1,0,0,0,49,2
1207,1378,2,1625,51,0,5,1,0,2,1,62,2
770,1523,1,624,51,3,1,5,0,0,1,32,2
621,237,2,840,51,3,5,5,0,0,0,31,2
61,1453,2,945,51,3,5,5,0,0,0,32,2
320,1068,2,1130,51,3,5,5,13,0,1,20,2
341,1520,2,1740,24,0,1,1,0,0,0,52,2
56,1429,2,820,17,0,5,1,11,0,1,51,2
983,1184,2,830,51,0,5,1,11,0,0,26,1
1378,1149,2,800,51,0,5,1,11,0,1,13,2
1198,940,4,1445,43,0,5,1,0,0,1,41,2
1198,940,4,1445,43,0,5,1,0,2,0,34,2
1421,903,1,1456,51,0,5,1,0,1,1,11,2
1196,92,2,1650,48,0,5,1,0,0,0,29,2
1087,481,2,1654,51,0,5,1,11,0,1,17,2
181,1053,2,1905,51,0,2,1,0,0,0,26,2
245,1215,2,825,17,0,5,1,11,0,1,42,2
791,120,2,1150,51,0,5,1,11,0,1,65,2
1223,1505,2,1515,5,0,5,1,0,0,0,76,2
1223,1505,2,1515,5,0,5,1,0,0,0,45,2
1532,1565,1,2255,28,3,0,5,0,0,1,53,2
674,792,2,815,51,3,5,1,11,0,1,43,2
1409,202,2,850,51,0,5,1,10,0,1,24,1
220,1286,2,1040,51,0,5,1,0,0,0,29,2
1094,1082,1,1530,51,0,5,1,0,1,1,62,1
142,887,1,1821,51,0,1,1,0,1,1,46,2
524,963,2,1844,51,0,2,1,11,0,1,19,1
703,946,2,836,25,3,5,1,11,0,1,18,2
172,1018,2,937,51,3,5,5,9,0,1,23,2
834,343,2,1420,19,0,5,1,11,0,1,25,2
1174,1128,2,1555,2,0,5,1,11,0,1,11,2
888,1317,2,1500,5,0,5,1,4,0,1,64,2
238,782,1,155,51,0,2,1,0,0,1,25,2
601,1080,1,210,25,0,2,1,15,1,0,20,2
623,1057,2,1615,25,0,5,1,0,0,1,23,2
1553,1385,4,1215,0,0,5,1,0,2,0,23,2
1001,1209,2,1409,51,0,5,1,14,2,0,39,1
1526,377,1,1430,10,3,5,5,10,0,1,44,2
766,789,2,130,51,0,2,1,15,2,0,21,2
766,789,2,130,51,0,2,1,15,2,1,22,2
766,789,2,130,51,0,2,1,15,2,1,21,2
766,789,2,130,51,0,2,1,15,2,1,18,2
539,211,2,1245,6,0,5,1,0,0,0,61,1
539,211,2,1245,6,0,5,1,0,2,0,23,2
1220,102,2,1859,5,0,2,1,0,0,0,47,2
1220,102,2,1859,5,0,2,1,0,2,1,41,2
1220,102,2,1859,5,0,2,1,0,2,0,71,2
83,974,1,1930,51,0,2,1,13,1,1,88,1
225,922,2,2232,51,0,2,1,0,0,1,58,2
1181,1419,1,2229,51,3,2,1,0,1,0,14,1
604,1071,2,900,51,0,5,1,11,0,0,38,1
188,166,2,745,18,0,5,1,13,0,0,55,2
32,1553,1,825,51,0,5,1,0,1,0,81,1
937,718,3,1740,13,0,1,1,15,2,0,11,2
138,1415,1,2020,51,3,0,5,0,0,1,22,2
138,1415,1,2020,51,3,0,5,0,2,0,49,2
1185,51,2,2345,48,0,2,1,0,2,1,19,2
1185,51,2,2345,48,0,2,1,0,2,0,17,2
1185,51,2,2345,48,0,2,1,0,2,0,42,2
1465,277,1,930,51,0,5,1,0,0,1,33,2
1338,661,1,800,10,0,5,1,14,2,1,14,2
1338,661,1,800,10,0,5,1,14,2,1,14,2
581,1257,2,200,51,0,1,1,15,2,0,52,2
581,1257,2,200,51,0,1,1,15,2,0,78,2
439,459,3,1150,51,0,5,1,0,2,1,57,2
749,694,1,1249,51,0,5,1,14,1,1,38,2
675,295,2,1800,51,0,1,1,0,0,0,52,2
800,1086,3,1735,51,0,1,1,4,0,1,41,2
1015,273,2,1700,51,0,1,1,11,0,1,20,2
224,606,2,2202,51,3,2,1,9,0,1,20,1
1175,1158,2,1510,51,3,5,1,0,0,1,41,2
992,698,3,755,13,0,5,1,0,0,0,38,2
992,698,3,755,13,0,5,1,0,0,1,56,2
992,698,3,755,13,0,5,1,0,2,0,53,2
954,708,5,848,13,0,5,1,0,0,0,52,2
929,380,2,1630,5,0,5,1,0,0,0,47,2
929,380,2,1630,5,0,5,1,0,2,1,41,2
1523,736,2,1412,14,0,5,1,0,0,1,86,2
1466,513,3,1950,10,0,1,1,0,0,0,48,2
1466,513,3,1950,10,0,1,1,0,0,1,64,2
705,398,1,1800,50,3,1,1,14,2,0,35,1
1280,201,1,754,51,0,5,1,0,1,0,13,2
759,732,1,1720,51,3,1,5,11,1,0,62,1
1431,298,2,1025,48,0,5,1,0,0,1,49,2
1396,20,2,1910,19,0,1,1,11,0,0,43,2
1049,1549,1,1302,5,0,5,1,9,0,1,36,2
1565,1235,1,1627,0,0,5,1,0,0,1,24,2
1067,975,2,1736,2,0,2,1,11,0,1,38,2
655,193,2,148,51,0,2,1,0,0,1,39,1
655,193,2,148,51,0,2,1,15,0,1,41,2
1211,941,1,1410,51,0,5,1,0,1,0,8,2
355,1186,2,1541,51,0,5,1,9,0,1,26,1
841,382,1,1550,19,0,5,1,0,1,0,13,2
1044,670,2,1700,51,0,1,1,15,0,1,31,2
1044,670,2,1700,51,0,1,1,15,2,0,20,2
1044,670,2,1700,51,0,1,1,15,2,0,24,2
849,7,1,1749,18,0,1,1,0,1,0,22,2
1085,469,2,1755,5,0,1,1,0,0,1,20,2
1085,469,2,1755,5,0,1,1,0,0,0,23,2
551,334,2,2245,15,0,2,1,0,0,1,28,2
944,609,1,820,51,0,5,1,14,1,0,22,2
944,609,1,820,51,0,5,1,14,0,1,49,2
874,723,1,1418,51,0,5,1,0,0,0,48,2
1566,1535,2,1440,51,0,5,1,0,0,0,57,2
1566,1535,2,1440,51,0,5,1,0,0,0,37,2
166,1288,3,1823,51,0,1,1,0,0,0,21,2
166,1288,3,1823,51,0,1,1,0,0,1,28,2
166,1288,3,1823,51,0,1,1,0,0,1,35,2
63,1452,2,1905,51,0,1,1,0,2,0,21,2
1115,883,1,815,51,0,5,1,0,1,1,48,2
420,1519,2,1146,24,0,5,1,0,0,0,86,2
424,1280,2,1320,25,0,5,1,11,0,0,42,1
1092,984,2,1915,2,0,2,1,0,0,1,58,2
595,1087,2,740,25,0,5,1,11,0,1,24,2
563,520,2,1015,39,0,5,1,6,2,1,31,2
307,169,3,1313,51,3,5,1,0,0,0,35,2
307,169,3,1313,51,3,5,1,0,0,1,29,2
307,169,3,1313,51,3,5,1,0,2,0,42,2
933,1055,2,1445,51,0,5,1,0,0,1,31,2
475,892,2,1530,51,0,5,1,0,0,1,40,2
475,892,2,1530,51,0,5,1,0,2,1,20,2
475,892,2,1530,51,0,5,1,0,2,1,20,2
297,88,1,1600,18,3,5,5,5,0,1,18,2
624,1056,1,1627,25,3,5,5,0,1,0,20,2
1002,1159,2,1650,51,0,5,1,14,2,0,75,2
1002,1159,2,1650,51,0,5,1,14,2,0,27,2
436,327,2,1630,8,0,5,1,0,0,1,44,2
1080,1243,1,1950,51,3,2,1,0,0,1,29,2
1080,1243,1,1950,51,3,2,1,0,2,1,26,2
1080,1243,1,1950,51,3,2,1,0,2,1,25,2
18,1539,1,2030,25,0,1,1,15,2,0,19,2
18,1539,1,2030,25,0,1,1,15,2,0,18,2
1258,957,3,1440,51,0,5,1,0,0,1,83,2
982,76,2,1733,49,0,1,1,0,0,1,63,2
982,76,2,1733,49,0,1,1,13,0,1,56,2
1166,1144,2,1935,2,0,2,1,14,2,0,64,2
291,1499,1,1730,25,0,1,1,14,2,0,70,2
661,415,2,2016,51,0,1,1,0,0,1,49,2
332,1342,2,815,7,0,5,1,0,0,0,29,2
775,838,3,1017,3,0,5,1,0,0,0,30,2
1113,1049,4,1201,51,0,5,1,0,0,1,44,2
912,609,1,1300,51,0,5,1,14,1,0,46,2
912,609,1,1300,51,0,5,1,14,2,0,71,2
1159,124,4,1635,48,0,5,1,0,0,1,42,2
1159,124,4,1635,48,0,5,1,0,2,1,14,2
1159,124,4,1635,48,0,5,1,0,0,0,30,2
1159,124,4,1635,48,0,5,1,0,0,0,26,2
765,731,1,1820,51,0,1,1,0,1,0,17,1
885,601,1,2340,51,0,2,1,0,1,0,21,2
1150,257,2,1254,5,0,5,1,0,0,1,28,2
1179,951,2,1325,51,0,5,1,0,2,1,4,2
282,804,2,1720,16,0,1,1,0,1,1,58,2
282,804,2,1720,16,0,1,1,0,1,0,4,2
282,804,2,1720,16,0,1,1,0,0,1,29,2
1363,197,2,1730,11,0,1,1,0,0,0,47,2
244,726,2,1804,51,0,2,1,11,0,1,34,2
454,862,2,2019,17,0,2,1,0,0,0,60,2
454,862,2,2019,17,0,2,1,0,0,1,32,2
426,623,2,710,51,3,2,1,0,0,0,27,2
1352,1301,1,935,51,0,5,1,13,1,1,48,2
318,1078,1,1720,51,0,1,1,14,2,0,19,2
919,340,3,1632,50,0,5,0,0,0,0,57,2
919,340,3,1632,50,0,5,0,0,0,1,26,2
1034,1307,1,1835,51,0,1,0,13,1,1,3,2
778,817,1,1700,25,0,1,1,4,1,0,29,2
323,1394,1,1936,51,0,2,1,0,0,0,19,2
1343,1228,1,2000,51,0,2,0,13,1,1,48,2
399,119,1,2240,30,0,2,1,0,1,1,30,0
1541,250,1,332,21,0,0,0,0,0,1,18,2
726,501,1,1310,51,0,5,1,13,1,1,31,2
65,1521,2,810,51,0,5,1,0,2,0,45,2
845,786,2,1600,51,0,5,1,10,0,1,26,2
1462,431,3,1800,48,0,1,1,0,0,1,55,2
1462,431,3,1800,48,0,1,1,0,2,1,44,2
146,906,2,720,51,0,1,1,11,0,1,38,2
1353,1448,1,750,51,0,5,1,0,0,1,54,2
372,1332,2,1255,7,0,5,1,0,2,1,24,2
1448,1012,1,1438,51,0,5,1,14,2,1,12,2
1492,487,1,1440,51,0,5,1,14,2,0,14,2
1514,1566,2,728,0,3,1,1,0,0,0,30,2
1514,1566,2,728,0,3,1,1,0,0,0,42,2
833,335,2,643,15,3,2,1,11,0,1,50,2
96,1447,2,800,23,3,5,2,10,0,1,26,2
1341,1457,2,1035,51,0,5,1,0,0,1,74,2
1341,1457,2,1035,51,0,5,1,0,0,0,50,2
1341,1457,2,1035,51,0,5,1,0,2,0,73,2
471,1207,2,1126,51,0,5,1,11,0,1,24,2
1153,320,2,1258,51,0,5,1,0,0,1,24,2
1464,1438,3,1304,51,0,5,1,0,0,0,28,2
1464,1438,3,1304,51,0,5,1,0,0,1,50,2
22,1481,1,1821,51,3,2,5,0,1,1,80,1
942,507,2,2313,51,3,2,1,11,0,1,23,2
1452,340,2,845,51,3,5,1,5,0,0,26,2
57,1474,3,1025,51,3,5,1,0,0,1,91,2
822,747,2,715,51,3,1,1,1,0,1,24,2
154,981,2,1240,51,3,5,1,0,0,0,68,2
978,173,3,1250,51,0,5,1,9,0,0,23,2
1090,983,2,1334,51,0,5,1,0,0,0,35,2
1340,1458,3,1756,51,0,1,1,11,0,1,28,1
1408,1077,2,517,12,0,1,1,0,0,1,60,2
29,1355,1,620,23,3,1,5,0,0,1,18,2
1009,411,2,841,11,0,5,1,0,0,1,53,2
1009,411,2,841,11,0,5,1,0,2,0,60,2
650,629,2,1100,3,0,5,0,0,0,1,33,2
608,999,2,1612,51,3,5,5,5,0,1,18,1
1165,950,2,2045,51,0,1,1,15,0,1,33,2
1406,1085,2,2322,12,0,1,1,0,0,1,18,2
966,1024,2,38,51,3,2,5,0,0,0,72,2
706,942,1,319,25,0,2,1,0,1,1,18,1
995,1368,2,800,51,0,5,1,11,0,0,30,2
1491,1562,1,849,51,0,5,1,0,1,0,69,1
1144,10,4,1205,48,0,5,1,0,2,0,42,2
1144,10,4,1205,48,0,5,1,0,2,0,70,2
867,591,2,1505,51,0,5,1,0,0,1,23,2
693,954,1,1655,25,0,5,1,0,1,0,51,2
832,1039,2,1850,51,3,2,1,0,0,0,28,2
832,1039,2,1850,51,3,2,1,0,2,0,1,2
751,1014,1,1940,51,0,2,1,0,1,1,56,2
37,1502,2,630,51,3,0,4,10,0,1,59,1
47,785,3,1735,51,3,2,5,0,0,0,33,2
1133,1143,2,1940,51,0,2,1,0,0,0,28,2
1282,1067,3,2051,51,3,2,5,10,0,1,17,1
568,67,3,708,49,0,2,1,13,0,1,28,2
568,67,3,708,49,0,2,1,0,0,1,28,2
568,67,3,708,49,0,2,1,0,0,0,28,2
1427,1181,2,815,51,0,5,1,14,2,0,63,1
854,312,1,940,51,0,5,1,0,1,1,6,1
330,518,2,1346,51,0,5,1,5,0,1,29,1
701,1410,2,1850,51,0,2,1,11,0,1,25,2
1441,1541,2,1605,24,3,5,1,0,0,0,33,2
1441,1541,2,1605,24,3,5,1,0,2,1,12,2
1256,39,2,633,49,0,2,1,0,2,0,54,2
694,680,2,900,3,0,5,1,0,0,0,38,2
156,985,2,900,51,0,5,1,0,0,0,25,2
694,680,3,1005,3,0,5,1,0,0,0,45,2
497,490,2,1140,51,0,5,1,0,0,1,56,2
117,1552,2,1459,51,0,5,1,0,0,0,58,1
102,1185,5,1534,7,0,5,1,0,0,1,26,2
102,1185,5,1534,7,0,5,1,0,2,1,45,2
737,457,3,1225,51,0,5,1,0,0,1,36,2
1224,825,2,2158,51,0,2,0,11,0,1,21,2
1568,532,2,2312,48,0,0,1,0,0,1,30,2
1568,532,2,2312,48,0,0,1,6,0,1,37,2
1369,712,2,35,47,0,2,1,15,0,1,34,2
1367,1283,1,350,7,0,2,1,15,2,0,39,1
113,843,1,419,51,0,2,0,0,2,1,17,2
33,1468,1,600,17,0,1,1,15,2,0,21,2
1268,756,2,1205,12,0,5,1,0,0,1,49,2
1268,756,2,1205,12,0,5,1,0,2,0,71,2
764,692,2,1929,51,0,2,1,10,0,1,25,2
1305,628,2,650,51,0,1,1,11,0,0,22,2
1511,1559,2,1655,1,0,5,1,10,0,1,37,2
163,1299,2,1855,51,0,2,1,0,0,0,26,2
380,1335,2,645,25,0,1,1,11,0,0,51,2
193,1383,3,1435,51,0,5,1,0,0,0,76,1
711,1038,2,1850,51,0,2,1,11,0,1,20,2
1252,1147,1,2030,2,0,2,1,1,1,1,31,2
594,283,2,2300,51,0,2,1,11,0,1,33,2
1517,303,1,1000,51,0,5,1,0,1,0,77,2
765,730,1,1014,51,0,5,1,6,1,0,69,2
596,962,2,1830,51,0,2,1,11,0,1,19,2
1295,225,3,1845,11,0,2,1,0,0,1,45,2
881,727,1,2155,51,0,1,1,0,1,1,50,2
233,1297,2,2328,51,0,2,1,0,0,1,44,2
599,1081,1,1550,25,0,5,1,0,1,0,19,1
1265,746,2,1710,12,0,2,1,14,2,0,62,2
1265,746,2,1710,12,0,2,1,14,2,0,54,2
1265,746,2,1710,12,0,2,1,14,2,0,18,2
1265,746,2,1710,12,0,2,1,14,2,0,72,2
946,1392,2,1800,5,0,2,1,0,0,1,35,2
946,1392,2,1800,5,0,2,1,0,2,1,54,2
972,735,2,1620,5,0,5,1,11,0,1,44,2
1267,34,3,723,49,0,1,1,0,0,1,47,1
1267,34,3,723,49,0,1,1,0,0,1,51,2
967,1027,2,1900,51,0,2,1,0,0,1,40,2
967,1027,2,1900,51,0,2,1,0,0,1,18,2
967,1027,2,1900,51,0,2,1,0,2,1,19,2
967,1027,2,1900,51,0,2,1,0,2,1,20,2
531,219,2,1805,6,0,1,1,0,2,0,46,2
531,219,2,1805,6,0,1,1,0,0,0,22,2
531,219,2,1805,6,0,1,1,0,2,0,24,2
531,219,2,1805,6,0,1,1,0,2,0,21,2
1059,197,2,1936,51,0,2,1,0,0,0,51,2
969,1354,2,545,51,0,1,1,0,0,1,23,2
314,1213,2,1055,51,0,5,1,0,0,0,21,2
314,1213,2,1055,51,0,5,1,0,2,1,29,2
1433,1103,1,1400,51,0,5,1,13,1,1,15,2
1433,1103,1,1400,51,0,5,1,13,1,1,14,2
745,1388,3,1719,51,0,1,1,0,0,1,24,1
1547,1543,1,1000,24,0,5,1,13,1,0,64,2
1221,905,2,1317,51,0,5,1,0,1,1,25,2
987,807,2,1650,5,0,2,1,11,0,1,23,1
160,1406,1,730,51,1,1,1,0,2,1,3,2
844,1345,2,950,5,0,5,1,0,0,0,51,2
844,1345,2,950,5,0,5,1,0,2,0,26,2
844,1345,2,950,5,0,5,1,0,2,1,30,2
844,1345,2,950,5,0,5,1,0,2,0,28,2
1287,476,1,955,47,1,5,1,9,0,1,22,1
285,527,2,845,39,0,5,1,0,0,0,27,2
427,131,2,1740,51,0,2,1,0,0,0,61,2
427,131,2,1740,51,0,2,1,0,0,1,54,2
974,749,2,1804,47,0,2,1,11,0,1,50,1
1419,150,2,1820,51,0,2,1,11,0,1,44,1
256,421,2,1950,51,0,2,1,0,0,0,25,2
713,612,2,900,51,0,5,1,0,0,1,33,2
713,612,2,900,51,0,5,1,14,2,0,60,2
713,612,2,900,51,0,5,1,14,2,1,46,2
575,1094,2,905,25,0,5,1,11,0,1,19,1
175,1029,1,1643,51,0,2,1,0,1,0,34,2
175,1029,1,1643,51,0,2,1,0,1,0,5,2
956,262,1,1700,47,3,2,1,0,1,0,13,1
555,823,2,2116,51,0,2,1,11,2,0,33,2
758,1382,2,1929,7,3,2,1,0,0,1,18,2
996,261,3,820,51,0,5,1,0,0,0,47,2
957,893,2,1819,51,3,2,1,0,0,0,43,2
681,1052,1,1850,51,0,2,1,0,1,0,25,2
1420,903,1,1630,51,0,5,1,14,2,0,70,2
1434,1072,2,1930,51,0,2,1,11,0,1,17,2
76,1528,1,2015,25,3,2,1,0,0,0,57,0
1075,962,2,640,51,0,2,1,0,0,0,58,2
1134,1096,2,1850,51,0,2,1,11,0,1,56,2
1483,471,2,1245,51,0,5,1,0,0,1,45,2
303,1180,2,1715,17,0,2,1,11,2,1,36,2
939,385,2,1723,51,0,1,1,11,0,0,27,2
379,1371,2,2045,25,0,1,1,11,0,0,45,2
1097,991,2,930,2,0,5,1,11,0,1,28,1
11,1494,2,1800,17,0,1,1,11,0,1,61,2
1173,16,2,1140,48,0,5,1,0,0,0,68,2
997,177,2,1507,51,3,5,5,9,0,1,21,1
537,768,2,1750,17,0,2,1,11,0,1,50,2
1209,227,2,1655,11,3,2,5,0,0,0,44,2
827,307,2,1715,19,0,1,1,11,0,1,22,1
1546,1460,2,1725,0,3,0,5,0,2,0,73,2
1376,1199,2,1734,51,3,2,5,11,0,1,29,2
796,593,2,1900,51,0,2,1,0,0,1,40,2
461,302,3,2031,6,3,2,1,0,2,0,21,2
31,1352,2,1815,51,0,0,1,0,1,1,51,2
63,1452,2,1340,51,0,5,1,11,0,1,45,1
234,582,2,1801,51,0,2,1,0,0,0,53,2
234,582,2,1801,51,0,2,1,0,0,0,26,2
234,582,2,1801,51,0,2,1,0,2,1,36,2
234,582,2,1801,51,0,2,1,0,2,0,16,2
1183,1338,2,1805,51,3,2,1,0,0,1,40,2
1183,1338,2,1805,51,3,2,1,0,2,0,36,2
1183,1338,2,1805,51,3,2,1,0,2,1,3,2
1183,1338,2,1805,51,3,2,1,0,2,0,11,2
1183,1338,2,1805,51,3,2,1,0,0,1,32,2
208,961,1,1924,22,0,2,1,0,1,0,16,2
733,313,1,1929,51,0,2,1,0,1,1,9,2
401,1421,2,25,51,0,2,1,15,2,1,46,2
401,1421,2,25,51,0,2,1,0,0,1,32,1
1392,1194,2,2005,12,0,1,1,0,0,0,24,2
1490,1413,3,1125,12,0,5,1,0,2,1,30,2
1128,1064,2,1415,51,0,5,1,0,0,1,32,2
1050,201,1,1800,51,0,2,1,0,1,1,45,2
1148,1117,2,2240,2,0,2,1,0,0,1,33,2
1148,1117,2,2240,2,0,2,1,0,0,0,50,2
1141,1107,1,2330,2,0,2,1,0,1,0,36,1
449,347,2,654,51,3,1,1,11,0,0,49,2
968,1025,4,1143,51,0,5,1,0,0,0,23,2
1508,408,1,1215,10,0,5,1,0,0,1,44,2
794,108,1,1614,51,0,2,1,0,1,0,42,2
794,108,1,1614,51,0,2,1,0,1,0,7,2
863,771,2,1700,51,0,2,1,14,2,0,31,2
842,1,2,1800,48,3,1,1,0,0,0,20,2
1195,93,2,1830,48,0,2,1,0,0,1,31,2
1195,93,2,1830,48,0,2,1,0,2,0,29,2
1195,93,2,1830,48,0,2,1,0,2,1,7,2
1021,1434,2,1530,5,0,5,1,14,2,0,90,1
1201,665,3,1728,12,3,2,1,0,0,1,53,2
938,608,1,920,51,0,5,1,0,1,1,90,1
688,997,1,2244,51,3,2,5,0,0,1,22,2
979,1041,2,805,51,3,5,1,11,0,1,60,2
410,1104,2,850,42,3,5,1,0,0,0,33,2
1186,1192,1,745,51,3,5,1,11,0,1,38,1
926,5,2,915,18,0,5,1,11,0,0,30,2
633,1047,2,1001,25,0,5,1,11,0,0,21,2
595,1088,2,1611,51,3,5,1,11,0,0,57,1
1003,1142,2,1005,51,3,5,1,0,0,0,50,2
522,217,2,830,6,0,5,1,0,0,0,19,2
522,217,2,830,6,0,5,1,0,2,0,19,2
1219,101,2,640,20,0,2,1,11,0,0,25,2
59,831,1,815,16,0,5,1,0,1,1,10,2
1308,1201,1,1035,51,0,5,1,0,1,1,86,2
876,1140,2,1630,5,0,2,1,0,0,1,41,2
1242,856,2,1756,43,0,2,1,0,0,1,47,2
1478,80,2,2020,11,3,2,1,11,0,0,19,2
525,68,2,1110,49,0,5,1,13,0,1,48,2
525,68,2,1110,49,0,5,1,13,2,1,36,2
1039,854,3,1449,51,0,5,1,0,0,1,51,2
124,425,2,1657,51,0,2,1,0,0,0,32,2
860,559,3,1700,51,0,2,1,0,0,1,62,2
860,559,3,1700,51,0,2,1,0,2,0,35,2
394,602,2,2013,51,3,2,3,5,0,1,16,1
816,568,1,2145,51,0,2,1,0,1,1,34,1
814,569,1,223,51,0,2,1,0,1,1,40,1
901,1303,2,1835,5,0,2,1,14,2,0,53,2
901,1303,2,1835,5,0,2,1,14,2,0,55,2
123,1241,2,1451,7,0,5,1,10,0,1,22,1
123,1241,2,1451,7,0,5,1,0,0,0,51,2
1336,28,2,630,49,0,1,1,0,0,1,42,1
651,870,2,945,51,0,5,1,11,0,0,30,2
1163,955,2,1250,51,3,5,5,4,0,1,21,2
1567,585,4,1612,0,0,0,1,0,0,0,79,2
492,1153,1,650,25,3,2,5,0,1,0,58,1
1111,1292,1,1519,51,0,5,1,0,1,1,11,2
646,1035,1,1618,25,0,2,1,0,1,0,13,2
646,1035,1,1618,25,0,2,1,0,1,0,14,2
947,880,2,1635,51,0,2,1,11,0,1,51,2
903,304,2,1840,50,3,2,1,10,0,1,55,2
165,1305,1,2219,51,0,2,1,4,0,1,48,2
1032,403,2,945,51,0,5,1,0,0,1,51,2
359,41,2,1630,49,0,2,1,0,0,1,33,2
198,171,2,1317,8,0,5,1,4,0,1,20,2
752,858,2,1550,25,3,1,5,14,2,1,49,1
339,1075,2,2140,17,3,2,3,0,0,1,24,2
34,1455,2,424,51,3,2,4,13,0,1,24,2
34,1455,2,424,51,3,2,4,15,0,1,47,2
1384,1256,2,730,51,3,1,1,0,0,0,31,2
1384,1256,2,730,51,3,1,1,0,2,1,8,2
1137,936,1,1012,51,0,5,1,5,1,0,23,2
552,15,1,1528,51,3,5,5,0,1,1,15,2
1084,473,2,1613,10,3,2,5,0,2,0,12,2
1084,473,2,1613,10,3,2,5,0,2,0,36,2
469,365,3,1700,8,3,2,4,0,0,1,24,2
469,365,3,1700,8,3,2,4,0,2,0,19,2
469,365,3,1700,8,3,2,4,0,0,1,20,2
465,17,2,1835,19,3,2,1,0,0,0,54,2
349,1315,1,805,51,1,5,1,0,1,0,12,2
390,1294,1,720,51,0,2,1,0,1,0,54,1
464,855,2,818,17,1,5,1,11,0,0,27,2
741,289,2,925,51,3,5,1,0,0,0,28,2
217,1512,2,930,25,0,5,1,9,0,1,18,2
1331,678,2,1050,10,0,5,1,0,0,1,31,2
1331,678,2,1050,10,0,5,1,0,2,0,30,2
1331,678,2,1050,10,0,5,1,0,0,0,61,2
1331,678,2,1050,10,0,5,1,0,2,1,64,2
1571,1556,2,1230,51,3,5,1,11,0,1,43,1
1187,1369,2,1545,51,3,5,1,0,0,0,52,2
1187,1369,2,1545,51,3,5,1,0,0,1,55,2
446,1135,2,1714,51,3,2,5,9,0,1,21,2
71,1411,2,1723,17,3,2,5,11,0,1,36,1
959,1399,3,1715,7,3,1,6,0,0,0,82,2
964,610,1,30,51,0,1,1,0,1,1,24,2
425,64,1,750,18,1,5,1,0,0,0,21,2
43,1548,1,1035,51,3,5,1,0,1,1,86,2
1281,47,2,1705,5,0,2,1,9,0,1,50,1
457,911,2,1600,51,0,5,1,14,0,1,45,2
457,911,2,1600,51,0,5,1,14,2,0,30,2
457,911,2,1600,51,0,5,1,14,2,0,24,2
457,911,2,1600,51,0,5,1,14,2,0,35,2
457,911,2,1600,51,0,5,1,14,2,1,48,2
457,911,2,1600,51,0,5,1,14,2,0,44,2
457,911,2,1600,51,0,5,1,14,2,0,37,2
806,1214,2,1740,5,0,2,1,0,0,1,57,2
806,1214,2,1740,5,0,2,1,0,2,0,57,2
988,807,3,1857,5,0,2,1,0,2,0,40,2
795,689,2,1645,51,3,2,1,11,0,1,30,2
639,1289,1,2153,42,3,2,1,0,0,1,15,1
639,1289,1,2153,42,3,2,1,0,2,1,24,0
639,1289,1,2153,42,3,2,1,0,2,1,14,0
639,1289,1,2153,42,3,2,1,0,2,1,12,0
639,1289,1,2153,42,3,2,1,0,2,1,15,0
639,1289,1,2153,42,3,2,1,0,2,1,24,0
788,834,1,100,25,3,2,1,0,1,1,18,2
584,1203,3,1115,51,3,5,1,0,0,1,38,1
584,1203,3,1115,51,3,5,1,0,0,0,53,2
876,1139,2,1250,5,0,5,1,0,0,0,25,2
876,1139,2,1250,5,0,5,1,0,0,0,54,2
1513,1567,2,1600,0,3,5,1,0,0,0,60,2
1028,315,2,1240,51,0,5,1,0,0,0,39,2
1028,315,2,1240,51,0,5,1,0,2,0,76,2
1123,63,2,1346,49,3,5,1,0,0,0,48,2
1123,63,2,1346,49,3,5,1,0,2,0,37,2
1123,63,2,1346,49,3,5,1,0,0,0,44,2
1123,63,2,1346,49,3,5,1,0,2,0,35,2
1180,45,2,1805,48,0,2,1,0,0,0,29,2
1180,45,2,1805,48,0,2,1,0,2,1,30,2
1351,891,2,730,12,0,2,1,11,0,1,27,2
52,1431,2,847,17,3,5,1,11,0,1,26,2
587,1267,2,935,42,0,5,1,11,0,1,31,2
629,40,4,1400,20,0,5,1,0,0,0,51,2
267,1446,1,943,51,0,5,1,0,1,1,23,2
1461,110,2,2215,51,0,2,1,0,0,1,28,2
1461,110,2,2215,51,0,2,1,0,2,1,27,2
3,1483,2,2134,51,0,1,1,0,2,0,64,2
1333,1034,1,1605,51,0,5,1,14,2,1,85,2
110,449,2,1644,51,0,2,1,0,0,0,74,2
110,449,2,1644,51,0,2,1,0,2,0,96,2
1506,865,3,1800,48,0,0,1,0,0,0,60,2
1506,865,3,1800,48,0,0,1,0,0,1,38,2
366,1357,3,825,51,0,5,1,0,0,1,22,2
