GREasting,GRNorthing,NumberofVehicles,Time,1st_Road,Road_Surface,LightingConditions,WeatherConditions,TypeofVehicle,CasualtyClass,Sex,Age,Severity
431504,435129,2,1334,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,35,Slight
434620,441231,3,1756,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Male,28,Serious
436106,435589,2,517,A64,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,60,Slight
419598,438465,1,620,A658,Wet/Damp,Darkness: Street lighting unknown,Raining without high winds,Car,Driver or rider,Male,18,Slight
430978,432093,2,841,A639,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,53,Slight
430978,432093,2,841,A639,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,60,Slight
429037,433530,2,1100,A58(M),Dry,Daylight: Street lights present,Fine with high winds,Car,Driver or rider,Male,33,Slight
428828,435232,2,1612,U,Wet/Damp,Daylight: Street lights present,Raining without high winds,Motorcycle Motorcycle over 500cc0cc and under,Driver or rider,Male,18,Serious
432043,434960,2,2045,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Taxi/Private hire car,Driver or rider,Male,33,Slight
436099,435603,2,2322,A64,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,18,Slight
430800,435343,2,38,U,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Car,Driver or rider,Female,72,Slight
429406,434934,1,319,A660,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Male,18,Serious
430897,438633,2,800,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Female,30,Slight
440221,448427,1,849,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,69,Serious
431928,425505,4,1205,M1,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,42,Slight
431928,425505,4,1205,M1,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,70,Slight
430286,433399,2,1505,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,23,Slight
429343,434981,1,1655,A660,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,51,Slight
430090,435422,2,1850,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,28,Slight
430090,435422,2,1850,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,1,Slight
429749,435279,1,1940,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Male,56,Slight
420081,442987,2,630,U,Wet/Damp,Darkness: No street lighting,Raining with high winds,Motorcycle over 500cc,Driver or rider,Male,59,Serious
420403,434127,3,1735,U,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Car,Driver or rider,Female,33,Slight
431872,435946,2,1940,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,28,Slight
433302,435544,3,2051,U,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Motorcycle over 500cc,Driver or rider,Male,17,Serious
428546,426414,3,708,M62,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycleCar,Driver or rider,Male,28,Slight
428546,426414,3,708,M62,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,28,Slight
428546,426414,3,708,M62,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,28,Slight
436365,436295,2,815,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,63,Serious
430233,431187,1,940,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,6,Serious
426230,433053,2,1346,U,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc and under,Driver or rider,Male,29,Serious
429389,439408,2,1850,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,25,Slight
436842,445541,2,1605,A659,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,33,Slight
436842,445541,2,1605,A659,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,12,Slight
432908,425966,2,633,M62,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,54,Slight
429369,433755,2,900,A58(M),Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,38,Slight
423282,435137,2,900,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,25,Slight
429369,433755,3,1005,A58(M),Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,45,Slight
428046,432828,2,1140,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,56,Slight
422229,446009,2,1459,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,58,Serious
421828,436333,5,1534,A6120,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,26,Slight
421828,436333,5,1534,A6120,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,45,Slight
429600,432562,3,1225,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,36,Slight
432549,434326,2,2158,U,Dry,Darkness: Street lights present and lit,Fine with high winds,Pedal cycle,Driver or rider,Male,21,Slight
444738,433111,2,2312,M1,Dry,Darkness: No street lighting,Fine without high winds,Car,Driver or rider,Male,30,Slight
444738,433111,2,2312,M1,Dry,Darkness: No street lighting,Fine without high winds,Motorcycle Motorcycle over 500cc0cc and under0,Driver or rider,Male,37,Slight
435527,433859,2,35,C,Dry,Darkness: Street lights present and lit,Fine without high winds,Taxi/Private hire car,Driver or rider,Male,34,Slight
435464,437288,1,350,A6120,Dry,Darkness: Street lights present and lit,Fine without high winds,Taxi/Private hire car,Vehicle or pillion passenger,Female,39,Serious
422116,434424,1,419,U,Dry,Darkness: Street lights present and lit,Fine with high winds,Car,Vehicle or pillion passenger,Male,17,Slight
419722,441465,1,600,A65,Dry,Darkness: Street lighting unknown,Fine without high winds,Taxi/Private hire car,Vehicle or pillion passenger,Female,21,Slight
433112,434025,2,1205,A64,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,49,Slight
433112,434025,2,1205,A64,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,71,Slight
429797,433793,2,1929,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Motorcycle over 500cc,Driver or rider,Male,25,Slight
433845,433529,2,650,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Female,22,Slight
441011,447929,2,1655,A168,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle over 500cc,Driver or rider,Male,37,Slight
423436,437656,2,1855,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,26,Slight
426829,438066,2,645,A660,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Female,51,Slight
424184,438894,3,1435,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,76,Serious
429429,435417,2,1850,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,20,Slight
432855,435969,1,2030,A58,Dry,Darkness: Street lights present and lit,Fine without high winds,Car0,Pedestrian,Male,31,Slight
428716,430832,2,2300,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,33,Slight
441312,431124,1,1000,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,77,Slight
429801,433923,1,1014,U,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc and under0,Pedestrian,Female,69,Slight
428730,435030,2,1830,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,19,Slight
433582,429746,3,1845,A639,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,45,Slight
430360,433917,1,2155,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Pedestrian,Male,50,Slight
425037,437629,2,2328,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,44,Slight
428754,435596,1,1550,A660,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,19,Serious
433062,433999,2,1710,A64,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,62,Slight
433062,433999,2,1710,A64,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,54,Slight
433062,433999,2,1710,A64,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,18,Slight
433062,433999,2,1710,A64,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,72,Slight
430701,439043,2,1800,A61,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,35,Slight
430701,439043,2,1800,A61,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,54,Slight
430818,433941,2,1620,A61,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,44,Slight
433108,425899,3,723,M62,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,47,Serious
433108,425899,3,723,M62,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,51,Slight
430802,435348,2,1900,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,40,Slight
430802,435348,2,1900,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,18,Slight
430802,435348,2,1900,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,19,Slight
430802,435348,2,1900,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,20,Slight
428339,429614,2,1805,A6110,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Female,46,Slight
428339,429614,2,1805,A6110,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Female,22,Slight
428339,429614,2,1805,A6110,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Female,24,Slight
428339,429614,2,1805,A6110,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Female,21,Slight
431308,428929,2,1936,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,51,Slight
430815,438449,2,545,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,23,Slight
426034,436541,2,1055,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,21,Slight
426034,436541,2,1055,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,29,Slight
436563,435726,1,1400,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycleCar,Pedestrian,Male,15,Slight
436563,435726,1,1400,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycleCar,Pedestrian,Male,14,Slight
429709,439018,3,1719,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,24,Serious
443069,445580,1,1000,A659,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycleCar,Pedestrian,Female,64,Slight
432523,434708,2,1317,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,25,Slight
430874,434255,2,1650,A61,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,23,Serious
423389,439355,1,730,U,Frost/Ice,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Male,3,Slight
430134,438199,2,950,A61,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,51,Slight
430134,438199,2,950,A61,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,26,Slight
430134,438199,2,950,A61,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,30,Slight
430134,438199,2,950,A61,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,28,Slight
433419,432728,1,955,C,Frost/Ice,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,22,Serious
425625,433083,2,845,B6154,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,27,Slight
427395,427847,2,1740,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,61,Slight
427395,427847,2,1740,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,54,Slight
430828,434008,2,1804,C,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,50,Serious
436201,428072,2,1820,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,44,Serious
425216,432157,2,1950,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,25,Slight
429435,433459,2,900,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,33,Slight
429435,433459,2,900,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,60,Slight
429435,433459,2,900,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Male,46,Slight
428585,435667,2,905,A660,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,19,Serious
423897,435379,1,1643,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Female,34,Slight
423897,435379,1,1643,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Female,5,Slight
430758,430373,1,1700,C,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Female,13,Serious
428491,434320,2,2116,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Vehicle or pillion passenger,Female,33,Slight
429779,438891,2,1929,A6120,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,18,Slight
430899,430370,3,820,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,47,Slight
430761,434645,2,1819,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,43,Slight
429260,435494,1,1850,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Female,25,Slight
436300,434703,1,1630,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,70,Slight
436564,435579,2,1930,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,17,Slight
421041,444988,1,2015,A660,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,57,Fatal
431403,435030,2,640,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,58,Slight
431873,435677,2,1850,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,56,Slight
439547,432701,2,1245,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,45,Slight
425910,436262,2,1715,A65,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Vehicle or pillion passenger,Male,36,Slight
430673,431867,2,1723,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Female,27,Slight
426828,438686,2,2045,A660,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Female,45,Slight
431540,435165,2,930,A58,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,28,Serious
418116,442525,2,1800,A65,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Male,61,Slight
432076,425721,2,1140,M1,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,68,Slight
430900,428411,2,1507,U,Wet/Damp,Daylight: Street lights present,Raining without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,21,Serious
428388,434071,2,1750,A65,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,50,Slight
432463,429757,2,1655,A639,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Car,Driver or rider,Female,44,Slight
430074,431161,2,1715,A653,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Male,22,Serious
442993,441322,2,1725,A1(M),Wet/Damp,Darkness: No street lighting,Raining without high winds,Car,Vehicle or pillion passenger,Female,73,Slight
435629,436467,2,1734,U,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Pedal cycle,Driver or rider,Male,29,Slight
429933,433403,2,1900,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,40,Slight
427676,431118,3,2031,A6110,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,21,Slight
419646,438418,2,1815,U,Dry,Darkness: No street lighting,Fine without high winds,Car,Pedestrian,Male,51,Slight
420714,440967,2,1340,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,45,Serious
425057,433366,2,1801,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,53,Slight
425057,433366,2,1801,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,26,Slight
425057,433366,2,1801,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,36,Slight
425057,433366,2,1801,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,16,Slight
432208,438090,2,1805,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,40,Slight
432208,438090,2,1805,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,36,Slight
432208,438090,2,1805,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,3,Slight
432208,438090,2,1805,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,11,Slight
432208,438090,2,1805,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,32,Slight
424662,435028,1,1924,A657,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Female,16,Slight
429564,431194,1,1929,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Male,9,Slight
427109,439887,2,25,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Taxi/Private hire car,Vehicle or pillion passenger,Male,46,Slight
427109,439887,2,25,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,32,Serious
435871,436407,2,2005,A64,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Female,24,Slight
440034,439607,3,1125,A64,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,30,Slight
431828,435537,2,1415,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,32,Slight
431261,429061,1,1800,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Male,45,Slight
431948,435800,2,2240,A58,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,33,Slight
431948,435800,2,2240,A58,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,50,Slight
431910,435746,1,2330,A58,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Female,36,Serious
427553,431563,2,654,U,Wet/Damp,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Female,49,Slight
430804,435345,4,1143,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,23,Slight
440964,432078,1,1215,A63,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,44,Slight
429930,427470,1,1614,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Female,42,Slight
429930,427470,1,1614,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Female,7,Slight
430268,434077,2,1700,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,31,Slight
430126,424015,2,1800,M1,Wet/Damp,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Female,20,Slight
432318,426993,2,1830,M1,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,31,Slight
432318,426993,2,1830,M1,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,29,Slight
432318,426993,2,1830,M1,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,7,Slight
431021,440305,2,1530,A61,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,90,Serious
432390,433693,3,1728,A64,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,53,Slight
430663,433452,1,920,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,90,Serious
429294,435212,1,2244,U,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Car,Driver or rider,Male,22,Slight
430849,435450,2,805,U,Wet/Damp,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,60,Slight
427200,435730,2,850,B6157,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,33,Slight
432230,436384,1,745,U,Wet/Damp,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,38,Serious
430592,424872,2,915,A650,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Female,30,Slight
428952,435475,2,1001,A660,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Female,21,Slight
428718,435616,2,1611,U,Wet/Damp,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Female,57,Serious
430945,435944,2,1005,U,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,50,Slight
428269,429592,2,830,A6110,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,19,Slight
428269,429592,2,830,A6110,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,19,Slight
432515,427324,2,640,A654,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Female,25,Slight
420645,434364,1,815,A647,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,10,Slight
433882,436479,1,1035,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,86,Slight
430344,435929,2,1630,A61,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,41,Slight
432725,434477,2,1756,B6159,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,47,Slight
439186,426600,2,2020,A639,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Female,19,Slight
428279,426417,2,1110,M62,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycleCar,Driver or rider,Male,48,Slight
428279,426417,2,1110,M62,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycleCar,Vehicle or pillion passenger,Male,36,Slight
431160,434456,3,1449,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,51,Slight
422325,432241,2,1657,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,32,Slight
430258,433237,3,1700,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,62,Slight
430258,433237,3,1700,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,35,Slight
426948,433435,2,2013,U,Wet/Damp,Darkness: Street lights present and lit,Other,Motorcycle Motorcycle over 500cc0cc and under,Driver or rider,Male,16,Serious
430012,433298,1,2145,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Male,34,Serious
430007,433299,1,223,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Male,40,Serious
430439,437713,2,1835,A61,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,53,Slight
430439,437713,2,1835,A61,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,55,Slight
422280,436817,2,1451,A6120,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle over 500cc,Driver or rider,Male,22,Serious
422280,436817,2,1451,A6120,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,51,Slight
434482,425882,2,630,M62,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,42,Serious
429038,434552,2,945,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Female,30,Slight
432041,434987,2,1250,U,Wet/Damp,Daylight: Street lights present,Raining without high winds,Motorcycle 12Motorcycle over 500cccc to Motorcycle over 500cc00cc,Driver or rider,Male,21,Slight
444729,433381,4,1612,A1(M),Dry,Darkness: No street lighting,Fine without high winds,Car,Driver or rider,Female,79,Slight
427997,436017,1,650,A660,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Car,Pedestrian,Female,58,Serious
431649,437457,1,1519,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,11,Slight
429017,435408,1,1618,A660,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Female,13,Slight
429017,435408,1,1618,A660,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Female,14,Slight
430702,434593,2,1635,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,51,Slight
430460,431129,2,1840,M621,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Motorcycle over 500cc,Driver or rider,Male,55,Slight
423470,437724,1,2219,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Motorcycle 12Motorcycle over 500cccc to Motorcycle over 500cc00cc,Driver or rider,Male,48,Slight
431095,432028,2,945,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,51,Slight
426553,426001,2,1630,M62,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,33,Slight
424288,428337,2,1317,A62,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle 12Motorcycle over 500cccc to Motorcycle over 500cc00cc,Driver or rider,Male,20,Slight
429758,434503,2,1550,A660,Wet/Damp,Darkness: Street lighting unknown,Raining without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Male,49,Serious
426281,435583,2,2140,A65,Wet/Damp,Darkness: Street lights present and lit,Other,Car,Driver or rider,Male,24,Slight
419822,441199,2,424,U,Wet/Damp,Darkness: Street lights present and lit,Raining with high winds,Pedal cycleCar,Driver or rider,Male,24,Slight
419822,441199,2,424,U,Wet/Damp,Darkness: Street lights present and lit,Raining with high winds,Taxi/Private hire car,Driver or rider,Male,47,Slight
435726,436940,2,730,U,Wet/Damp,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Female,31,Slight
